time	row
13561	0.666667
13562	0.666667
13563	0.666667
13564	0.666667
13565	0.666667
13566	0.666667
13567	0.666667
13568	0.666667
13569	0.666667
13570	0.666667
13571	0.666667
13572	0.666667
13573	0.666667
13574	0.666667
13575	0.666667
13576	0.666667
13577	0.666667
13578	0.666667
13579	0.666667
13580	0.666667
13581	0.666667
13582	0.666667
13583	0.666667
13584	0.666667
13585	0.666667
13586	0.666667
13587	0.666667
13588	0.666667
13589	0.666667
13590	0.666667
13591	0.666667
13592	0.666667
13593	0.666667
13594	0.666667
13595	0.666667
13596	0.666667
13597	0.666667
13598	0.666667
13599	0.666667
13600	0.666667
13601	0.666667
13602	0.666667
13603	0.633333
13604	0.633333
13605	0.633333
13606	0.633333
13607	0.633333
13608	0.633333
13609	0.633333
13610	0.633333
13611	0.633333
13612	0.633333
13613	0.633333
13614	0.633333
13615	0.633333
13616	0.633333
13617	0.633333
13618	0.633333
13619	0.633333
13620	0.633333
13621	0.633333
13622	0.633333
13623	0.633333
13624	0.633333
13625	0.633333
13626	0.633333
13627	0.666667
13628	0.666667
13629	0.666667
13630	0.666667
13631	0.666667
13632	0.666667
13633	0.666667
13634	0.666667
13635	0.666667
13636	0.666667
13637	0.666667
13638	0.666667
13639	0.666667
13640	0.666667
13641	0.633333
13642	0.633333
13643	0.633333
13644	0.633333
13645	0.633333
13646	0.633333
13647	0.633333
13648	0.633333
13649	0.633333
13650	0.633333
13651	0.633333
13652	0.633333
13653	0.633333
13654	0.633333
13655	0.633333
13656	0.633333
13657	0.633333
13658	0.633333
13659	0.633333
13660	0.633333
13661	0.633333
13662	0.633333
13663	0.633333
13664	0.633333
13665	0.633333
13666	0.633333
13667	0.633333
13668	0.633333
13669	0.633333
13670	0.633333
13671	0.633333
13672	0.633333
13673	0.633333
13674	0.633333
13675	0.633333
13676	0.633333
13677	0.633333
13678	0.633333
13679	0.633333
13680	0.633333
13681	0.633333
13682	0.633333
13683	0.633333
13684	0.633333
13685	0.633333
13686	0.633333
13687	0.633333
13688	0.633333
13689	0.633333
13690	0.633333
13691	0.633333
13692	0.633333
13693	0.633333
13694	0.633333
13695	0.633333
13696	0.633333
13697	0.633333
13698	0.633333
13699	0.633333
13700	0.633333
13701	0.633333
13702	0.633333
13703	0.633333
13704	0.633333
13705	0.633333
13706	0.633333
13707	0.633333
13708	0.666667
13709	0.666667
13710	0.666667
13711	0.666667
13712	0.666667
13713	0.666667
13714	0.666667
13715	0.666667
13716	0.666667
13717	0.666667
13718	0.666667
13719	0.666667
13720	0.666667
13721	0.666667
13722	0.666667
13723	0.666667
13724	0.666667
13725	0.666667
13726	0.666667
13727	0.666667
13728	0.666667
13729	0.666667
13730	0.666667
13731	0.666667
13732	0.666667
13733	0.666667
13734	0.666667
13735	0.666667
13736	0.666667
13737	0.666667
13738	0.666667
13739	0.666667
13740	0.666667
13741	0.666667
13742	0.666667
13743	0.666667
13744	0.666667
13745	0.666667
13746	0.666667
13747	0.666667
13748	0.666667
13749	0.666667
13750	0.666667
13751	0.666667
13752	0.666667
13753	0.666667
13754	0.666667
13755	0.666667
13756	0.666667
13757	0.666667
13758	0.666667
13759	0.666667
13760	0.666667
13761	0.666667
13762	0.666667
13763	0.666667
13764	0.666667
13765	0.666667
13766	0.666667
13767	0.666667
13768	0.666667
13769	0.666667
13770	0.666667
13771	0.666667
13772	0.666667
13773	0.666667
13774	0.666667
13775	0.666667
13776	0.666667
13777	0.666667
13778	0.666667
13779	0.666667
13780	0.666667
13781	0.666667
13782	0.666667
13783	0.666667
13784	0.666667
13785	0.666667
13786	0.666667
13787	0.666667
13788	0.666667
13789	0.666667
13790	0.666667
13791	0.666667
13792	0.666667
13793	0.666667
13794	0.666667
13795	0.666667
13796	0.666667
13797	0.666667
13798	0.666667
13799	0.666667
13800	0.666667
13801	0.666667
13802	0.666667
13803	0.666667
13804	0.633333
13805	0.633333
13806	0.633333
13807	0.633333
13808	0.633333
13809	0.633333
13810	0.633333
13811	0.633333
13812	0.633333
13813	0.633333
13814	0.633333
13815	0.633333
13816	0.633333
13817	0.633333
13818	0.633333
13819	0.633333
13820	0.633333
13821	0.633333
13822	0.633333
13823	0.633333
13824	0.633333
13825	0.633333
13826	0.633333
13827	0.633333
13828	0.633333
13829	0.666667
13830	0.666667
13831	0.666667
13832	0.666667
13833	0.666667
13834	0.666667
13835	0.666667
13836	0.666667
13837	0.666667
13838	0.666667
13839	0.666667
13840	0.666667
13841	0.666667
13842	0.633333
13843	0.633333
13844	0.633333
13845	0.633333
13846	0.666667
13847	0.666667
13848	0.666667
13849	0.666667
13850	0.666667
13851	0.666667
13852	0.666667
13853	0.666667
13854	0.666667
13855	0.666667
13856	0.666667
13857	0.666667
13858	0.666667
13859	0.666667
13860	0.666667
13861	0.666667
13862	0.666667
13863	0.666667
13864	0.666667
13865	0.666667
13866	0.666667
13867	0.666667
13868	0.666667
13869	0.666667
13870	0.666667
13871	0.666667
13872	0.666667
13873	0.666667
13874	0.666667
13875	0.666667
13876	0.666667
13877	0.666667
13878	0.666667
13879	0.666667
13880	0.666667
13881	0.666667
13882	0.666667
13883	0.666667
13884	0.666667
13885	0.666667
13886	0.666667
13887	0.666667
13888	0.666667
13889	0.666667
13890	0.666667
13891	0.666667
13892	0.666667
13893	0.666667
13894	0.666667
13895	0.666667
13896	0.666667
13897	0.666667
13898	0.666667
13899	0.666667
13900	0.666667
13901	0.666667
13902	0.666667
13903	0.666667
13904	0.666667
13905	0.666667
13906	0.666667
13907	0.633333
13908	0.633333
13909	0.633333
13910	0.633333
13911	0.633333
13912	0.633333
13913	0.633333
13914	0.633333
13915	0.633333
13916	0.633333
13917	0.633333
13918	0.633333
13919	0.633333
13920	0.633333
13921	0.633333
13922	0.633333
13923	0.633333
13924	0.633333
13925	0.633333
13926	0.633333
13927	0.633333
13928	0.633333
13929	0.633333
13930	0.633333
13931	0.633333
13932	0.633333
13933	0.633333
13934	0.633333
13935	0.633333
13936	0.633333
13937	0.633333
13938	0.633333
13939	0.633333
13940	0.633333
13941	0.633333
13942	0.633333
13943	0.633333
13944	0.633333
13945	0.633333
13946	0.633333
13947	0.633333
13948	0.633333
13949	0.633333
13950	0.633333
13951	0.633333
13952	0.633333
13953	0.633333
13954	0.633333
13955	0.633333
13956	0.633333
13957	0.633333
13958	0.633333
13959	0.633333
13960	0.633333
13961	0.633333
13962	0.633333
13963	0.633333
13964	0.633333
13965	0.633333
13966	0.666667
13967	0.666667
13968	0.666667
13969	0.666667
13970	0.666667
13971	0.666667
13972	0.666667
13973	0.666667
13974	0.666667
13975	0.666667
13976	0.666667
13977	0.666667
13978	0.666667
13979	0.666667
13980	0.666667
13981	0.666667
13982	0.666667
13983	0.666667
13984	0.666667
13985	0.666667
13986	0.666667
13987	0.666667
13988	0.666667
13989	0.666667
13990	0.666667
13991	0.666667
13992	0.666667
13993	0.666667
13994	0.666667
13995	0.666667
13996	0.666667
13997	0.666667
13998	0.666667
13999	0.666667
14000	0.666667
14001	0.666667
14002	0.666667
14003	0.666667
14004	0.666667
14005	0.633333
14006	0.633333
14007	0.633333
14008	0.633333
14009	0.633333
14010	0.633333
14011	0.633333
14012	0.633333
14013	0.633333
14014	0.633333
14015	0.633333
14016	0.633333
14017	0.633333
14018	0.633333
14019	0.633333
14020	0.633333
14021	0.633333
14022	0.633333
14023	0.633333
14024	0.633333
14025	0.633333
14026	0.633333
14027	0.633333
14028	0.633333
14029	0.633333
14030	0.633333
14031	0.633333
14032	0.633333
14033	0.633333
14034	0.633333
14035	0.633333
14036	0.633333
14037	0.633333
14038	0.633333
14039	0.633333
14040	0.633333
14041	0.633333
14042	0.633333
14043	0.633333
14044	0.633333
14045	0.633333
14046	0.633333
14047	0.633333
14048	0.633333
14049	0.633333
14050	0.633333
14051	0.633333
14052	0.633333
14053	0.633333
14054	0.633333
14055	0.633333
14056	0.633333
14057	0.633333
14058	0.633333
14059	0.633333
14060	0.633333
14061	0.633333
14062	0.633333
14063	0.666667
14064	0.666667
14065	0.666667
14066	0.666667
14067	0.666667
14068	0.666667
14069	0.666667
14070	0.666667
14071	0.666667
14072	0.666667
14073	0.666667
14074	0.666667
14075	0.666667
14076	0.666667
14077	0.666667
14078	0.666667
14079	0.666667
14080	0.666667
14081	0.666667
14082	0.666667
14083	0.666667
14084	0.666667
14085	0.666667
14086	0.666667
14087	0.666667
14088	0.666667
14089	0.666667
14090	0.666667
14091	0.666667
14092	0.633333
14093	0.633333
14094	0.633333
14095	0.633333
14096	0.633333
14097	0.633333
14098	0.633333
14099	0.633333
14100	0.633333
14101	0.633333
14102	0.633333
14103	0.633333
14104	0.633333
14105	0.633333
14106	0.633333
14107	0.633333
14108	0.633333
14109	0.666667
14110	0.666667
14111	0.666667
14112	0.666667
14113	0.666667
14114	0.666667
14115	0.666667
14116	0.666667
14117	0.666667
14118	0.666667
14119	0.666667
14120	0.666667
14121	0.666667
14122	0.633333
14123	0.633333
14124	0.633333
14125	0.633333
14126	0.633333
14127	0.633333
14128	0.633333
14129	0.633333
14130	0.633333
14131	0.633333
14132	0.633333
14133	0.633333
14134	0.633333
14135	0.633333
14136	0.633333
14137	0.666667
14138	0.666667
14139	0.666667
14140	0.666667
14141	0.666667
14142	0.666667
14143	0.666667
14144	0.666667
14145	0.666667
14146	0.666667
14147	0.666667
14148	0.666667
14149	0.666667
14150	0.666667
14151	0.666667
14152	0.666667
14153	0.666667
14154	0.666667
14155	0.666667
14156	0.666667
14157	0.666667
14158	0.666667
14159	0.666667
14160	0.666667
14161	0.666667
14162	0.666667
14163	0.666667
14164	0.666667
14165	0.666667
14166	0.666667
14167	0.666667
14168	0.666667
14169	0.666667
14170	0.666667
14171	0.666667
14172	0.666667
14173	0.666667
14174	0.666667
14175	0.666667
14176	0.666667
14177	0.666667
14178	0.666667
14179	0.666667
14180	0.666667
14181	0.666667
14182	0.666667
14183	0.666667
14184	0.666667
14185	0.666667
14186	0.666667
14187	0.666667
14188	0.666667
14189	0.666667
14190	0.666667
14191	0.666667
14192	0.666667
14193	0.666667
14194	0.666667
14195	0.666667
14196	0.666667
14197	0.666667
14198	0.666667
14199	0.666667
14200	0.666667
14201	0.666667
14202	0.666667
14203	0.666667
14204	0.666667
14205	0.666667
14206	0.666667
14207	0.666667
14208	0.666667
14209	0.666667
14210	0.666667
14211	0.666667
14212	0.666667
14213	0.666667
14214	0.666667
14215	0.666667
14216	0.666667
14217	0.666667
14218	0.666667
14219	0.666667
14220	0.666667
14221	0.666667
14222	0.666667
14223	0.666667
14224	0.666667
14225	0.666667
14226	0.666667
14227	0.666667
14228	0.666667
14229	0.666667
14230	0.666667
14231	0.666667
14232	0.666667
14233	0.666667
14234	0.666667
14235	0.666667
14236	0.666667
14237	0.666667
14238	0.666667
14239	0.666667
14240	0.666667
14241	0.666667
14242	0.666667
14243	0.666667
14244	0.666667
14245	0.666667
14246	0.666667
14247	0.666667
14248	0.666667
14249	0.666667
14250	0.666667
14251	0.666667
14252	0.666667
14253	0.666667
14254	0.666667
14255	0.666667
14256	0.666667
14257	0.666667
14258	0.666667
14259	0.666667
14260	0.666667
14261	0.666667
14262	0.666667
14263	0.666667
14264	0.666667
14265	0.666667
14266	0.666667
14267	0.666667
14268	0.666667
14269	0.666667
14270	0.666667
14271	0.666667
14272	0.666667
14273	0.666667
14274	0.666667
14275	0.666667
14276	0.666667
14277	0.666667
14278	0.666667
14279	0.666667
14280	0.666667
14281	0.666667
14282	0.666667
14283	0.666667
14284	0.666667
14285	0.666667
14286	0.666667
14287	0.666667
14288	0.666667
14289	0.666667
14290	0.666667
14291	0.666667
14292	0.666667
14293	0.666667
14294	0.666667
14295	0.666667
14296	0.633333
14297	0.633333
14298	0.633333
14299	0.633333
14300	0.633333
14301	0.633333
14302	0.633333
14303	0.633333
14304	0.633333
14305	0.633333
14306	0.633333
14307	0.633333
14308	0.633333
14309	0.633333
14310	0.633333
14311	0.633333
14312	0.633333
14313	0.633333
14314	0.633333
14315	0.633333
14316	0.633333
14317	0.633333
14318	0.633333
14319	0.633333
14320	0.633333
14321	0.633333
14322	0.633333
14323	0.633333
14324	0.633333
14325	0.633333
14326	0.633333
14327	0.633333
14328	0.633333
14329	0.633333
14330	0.633333
14331	0.633333
14332	0.633333
14333	0.633333
14334	0.633333
14335	0.633333
14336	0.633333
14337	0.666667
14338	0.666667
14339	0.666667
14340	0.666667
14341	0.666667
14342	0.666667
14343	0.666667
14344	0.666667
14345	0.666667
14346	0.666667
14347	0.666667
14348	0.666667
14349	0.666667
14350	0.666667
14351	0.666667
14352	0.666667
14353	0.666667
14354	0.666667
14355	0.666667
14356	0.666667
14357	0.666667
14358	0.666667
14359	0.666667
14360	0.666667
14361	0.666667
14362	0.666667
14363	0.666667
14364	0.666667
14365	0.666667
14366	0.666667
14367	0.666667
14368	0.666667
14369	0.666667
14370	0.666667
14371	0.666667
14372	0.666667
14373	0.666667
14374	0.666667
14375	0.666667
14376	0.666667
14377	0.666667
14378	0.666667
14379	0.666667
14380	0.666667
14381	0.666667
14382	0.666667
14383	0.666667
14384	0.666667
14385	0.666667
14386	0.666667
14387	0.666667
14388	0.666667
14389	0.666667
14390	0.666667
14391	0.666667
14392	0.666667
14393	0.666667
14394	0.666667
14395	0.666667
14396	0.666667
14397	0.666667
14398	0.666667
14399	0.666667
14400	0.666667
14401	0.666667
14402	0.666667
14403	0.666667
14404	0.666667
14405	0.666667
14406	0.666667
14407	0.666667
14408	0.666667
14409	0.666667
14410	0.666667
14411	0.666667
14412	0.666667
14413	0.666667
14414	0.666667
14415	0.666667
14416	0.666667
14417	0.666667
14418	0.666667
14419	0.666667
14420	0.633333
14421	0.633333
14422	0.633333
14423	0.633333
14424	0.633333
14425	0.633333
14426	0.633333
14427	0.633333
14428	0.633333
14429	0.633333
14430	0.633333
14431	0.633333
14432	0.633333
14433	0.633333
14434	0.633333
14435	0.633333
14436	0.633333
14437	0.633333
14438	0.633333
14439	0.633333
14440	0.633333
14441	0.633333
14442	0.633333
14443	0.633333
14444	0.633333
14445	0.633333
14446	0.633333
14447	0.633333
14448	0.633333
14449	0.633333
14450	0.633333
14451	0.633333
14452	0.633333
14453	0.633333
14454	0.633333
14455	0.633333
14456	0.633333
14457	0.633333
14458	0.633333
14459	0.633333
14460	0.633333
14461	0.633333
14462	0.633333
14463	0.633333
14464	0.633333
14465	0.666667
14466	0.666667
14467	0.666667
14468	0.666667
14469	0.666667
14470	0.666667
14471	0.666667
14472	0.666667
14473	0.666667
14474	0.666667
14475	0.666667
14476	0.666667
14477	0.666667
14478	0.666667
14479	0.666667
14480	0.666667
14481	0.666667
14482	0.666667
14483	0.666667
14484	0.666667
14485	0.666667
14486	0.666667
14487	0.666667
14488	0.666667
14489	0.666667
14490	0.666667
14491	0.666667
14492	0.666667
14493	0.666667
14494	0.666667
14495	0.666667
14496	0.666667
14497	0.666667
14498	0.666667
14499	0.666667
14500	0.666667
14501	0.666667
14502	0.666667
14503	0.666667
14504	0.666667
14505	0.666667
14506	0.666667
14507	0.666667
14508	0.666667
14509	0.666667
14510	0.666667
14511	0.666667
14512	0.666667
14513	0.666667
14514	0.666667
14515	0.666667
14516	0.666667
14517	0.666667
14518	0.666667
14519	0.666667
14520	0.666667
14521	0.666667
14522	0.666667
14523	0.666667
14524	0.666667
14525	0.666667
14526	0.666667
14527	0.666667
14528	0.666667
14529	0.666667
14530	0.666667
14531	0.666667
14532	0.666667
14533	0.666667
14534	0.666667
14535	0.666667
14536	0.666667
14537	0.666667
14538	0.666667
14539	0.666667
14540	0.666667
14541	0.666667
14542	0.666667
14543	0.666667
14544	0.666667
14545	0.666667
14546	0.666667
14547	0.666667
14548	0.666667
14549	0.666667
14550	0.666667
14551	0.666667
14552	0.666667
14553	0.666667
14554	0.666667
14555	0.666667
14556	0.666667
14557	0.666667
14558	0.666667
14559	0.666667
14560	0.666667
14561	0.666667
14562	0.666667
14563	0.666667
14564	0.666667
14565	0.666667
14566	0.666667
14567	0.666667
14568	0.666667
14569	0.666667
14570	0.666667
14571	0.666667
14572	0.666667
14573	0.666667
14574	0.666667
14575	0.666667
14576	0.666667
14577	0.666667
14578	0.666667
14579	0.666667
14580	0.666667
14581	0.666667
14582	0.666667
14583	0.666667
14584	0.666667
14585	0.666667
14586	0.666667
14587	0.666667
14588	0.666667
14589	0.666667
14590	0.666667
14591	0.666667
14592	0.666667
14593	0.666667
14594	0.666667
14595	0.666667
14596	0.666667
14597	0.666667
14598	0.666667
14599	0.666667
14600	0.666667
14601	0.666667
14602	0.666667
14603	0.666667
14604	0.666667
14605	0.666667
14606	0.666667
14607	0.666667
14608	0.666667
14609	0.666667
14610	0.666667
14611	0.666667
14612	0.666667
14613	0.666667
14614	0.666667
14615	0.666667
14616	0.666667
14617	0.666667
14618	0.666667
14619	0.666667
14620	0.666667
14621	0.666667
14622	0.666667
14623	0.666667
14624	0.666667
14625	0.666667
14626	0.666667
14627	0.666667
14628	0.666667
14629	0.666667
14630	0.666667
14631	0.666667
14632	0.666667
14633	0.666667
14634	0.666667
14635	0.666667
14636	0.666667
14637	0.666667
14638	0.666667
14639	0.666667
14640	0.666667
14641	0.633333
14642	0.633333
14643	0.633333
14644	0.633333
14645	0.633333
14646	0.633333
14647	0.633333
14648	0.633333
14649	0.633333
14650	0.633333
14651	0.633333
14652	0.633333
14653	0.633333
14654	0.633333
14655	0.633333
14656	0.633333
14657	0.633333
14658	0.633333
14659	0.633333
14660	0.633333
14661	0.633333
14662	0.633333
14663	0.633333
14664	0.633333
14665	0.666667
14666	0.666667
14667	0.666667
14668	0.666667
14669	0.666667
14670	0.666667
14671	0.666667
14672	0.666667
14673	0.666667
14674	0.666667
14675	0.666667
14676	0.666667
14677	0.633333
14678	0.633333
14679	0.633333
14680	0.633333
14681	0.633333
14682	0.633333
14683	0.633333
14684	0.633333
14685	0.633333
14686	0.633333
14687	0.633333
14688	0.633333
14689	0.633333
14690	0.633333
14691	0.633333
14692	0.633333
14693	0.633333
14694	0.633333
14695	0.633333
14696	0.633333
14697	0.633333
14698	0.633333
14699	0.633333
14700	0.633333
14701	0.633333
14702	0.633333
14703	0.633333
14704	0.633333
14705	0.633333
14706	0.633333
14707	0.633333
14708	0.633333
14709	0.633333
14710	0.633333
14711	0.633333
14712	0.633333
14713	0.633333
14714	0.633333
14715	0.633333
14716	0.633333
14717	0.633333
14718	0.633333
14719	0.633333
14720	0.633333
14721	0.633333
14722	0.633333
14723	0.633333
14724	0.633333
14725	0.633333
14726	0.633333
14727	0.633333
14728	0.633333
14729	0.633333
14730	0.633333
14731	0.633333
14732	0.633333
14733	0.633333
14734	0.633333
14735	0.633333
14736	0.633333
14737	0.633333
14738	0.633333
14739	0.633333
14740	0.633333
14741	0.633333
14742	0.633333
14743	0.633333
14744	0.633333
14745	0.633333
14746	0.633333
14747	0.633333
14748	0.633333
14749	0.666667
14750	0.666667
14751	0.666667
14752	0.666667
14753	0.666667
14754	0.666667
14755	0.666667
14756	0.666667
14757	0.666667
14758	0.666667
14759	0.666667
14760	0.666667
14761	0.666667
14762	0.666667
14763	0.666667
14764	0.666667
14765	0.666667
14766	0.666667
14767	0.666667
14768	0.666667
14769	0.666667
14770	0.666667
14771	0.666667
14772	0.666667
14773	0.666667
14774	0.666667
14775	0.666667
14776	0.666667
14777	0.666667
14778	0.666667
14779	0.666667
14780	0.666667
14781	0.666667
14782	0.666667
14783	0.666667
14784	0.666667
14785	0.666667
14786	0.666667
14787	0.666667
14788	0.666667
14789	0.666667
14790	0.666667
14791	0.666667
14792	0.666667
14793	0.666667
14794	0.666667
14795	0.666667
14796	0.666667
14797	0.666667
14798	0.666667
14799	0.666667
14800	0.666667
14801	0.666667
14802	0.666667
14803	0.666667
14804	0.666667
14805	0.666667
14806	0.666667
14807	0.666667
14808	0.666667
14809	0.666667
14810	0.666667
14811	0.666667
14812	0.666667
14813	0.666667
14814	0.666667
14815	0.666667
14816	0.666667
14817	0.666667
14818	0.666667
14819	0.666667
14820	0.666667
14821	0.666667
14822	0.666667
14823	0.666667
14824	0.666667
14825	0.666667
14826	0.666667
14827	0.666667
14828	0.666667
14829	0.666667
14830	0.666667
14831	0.666667
14832	0.666667
14833	0.666667
14834	0.666667
14835	0.666667
14836	0.666667
14837	0.633333
14838	0.633333
14839	0.633333
14840	0.633333
14841	0.633333
14842	0.633333
14843	0.633333
14844	0.633333
14845	0.633333
14846	0.633333
14847	0.633333
14848	0.633333
14849	0.633333
14850	0.633333
14851	0.633333
14852	0.633333
14853	0.633333
14854	0.633333
14855	0.633333
14856	0.633333
14857	0.633333
14858	0.633333
14859	0.633333
14860	0.633333
14861	0.633333
14862	0.633333
14863	0.633333
14864	0.633333
14865	0.633333
14866	0.633333
14867	0.633333
14868	0.633333
14869	0.633333
14870	0.633333
14871	0.633333
14872	0.633333
14873	0.633333
14874	0.633333
14875	0.633333
14876	0.633333
14877	0.633333
14878	0.633333
14879	0.633333
14880	0.633333
14881	0.633333
14882	0.633333
14883	0.633333
14884	0.633333
14885	0.633333
14886	0.633333
14887	0.633333
14888	0.633333
14889	0.633333
14890	0.633333
14891	0.633333
14892	0.633333
14893	0.633333
14894	0.633333
14895	0.633333
14896	0.633333
14897	0.633333
14898	0.633333
14899	0.633333
14900	0.633333
14901	0.633333
14902	0.633333
14903	0.633333
14904	0.633333
14905	0.633333
14906	0.633333
14907	0.633333
14908	0.633333
14909	0.633333
14910	0.633333
14911	0.633333
14912	0.633333
14913	0.633333
14914	0.633333
14915	0.633333
14916	0.633333
14917	0.633333
14918	0.633333
14919	0.633333
14920	0.633333
14921	0.633333
14922	0.633333
14923	0.633333
14924	0.633333
14925	0.633333
14926	0.633333
14927	0.633333
14928	0.633333
14929	0.633333
14930	0.633333
14931	0.633333
14932	0.633333
14933	0.633333
14934	0.633333
14935	0.633333
14936	0.633333
14937	0.633333
14938	0.633333
14939	0.633333
14940	0.633333
14941	0.633333
14942	0.633333
14943	0.633333
14944	0.633333
14945	0.633333
14946	0.633333
14947	0.633333
14948	0.633333
14949	0.633333
14950	0.633333
14951	0.633333
14952	0.633333
14953	0.633333
14954	0.633333
14955	0.633333
14956	0.633333
14957	0.633333
14958	0.633333
14959	0.633333
14960	0.633333
14961	0.633333
14962	0.633333
14963	0.633333
14964	0.633333
14965	0.633333
14966	0.633333
14967	0.633333
14968	0.633333
14969	0.633333
14970	0.633333
14971	0.633333
14972	0.633333
14973	0.633333
14974	0.633333
14975	0.633333
14976	0.633333
14977	0.633333
14978	0.633333
14979	0.633333
14980	0.633333
14981	0.633333
14982	0.633333
14983	0.666667
14984	0.666667
14985	0.666667
14986	0.666667
14987	0.666667
14988	0.666667
14989	0.666667
14990	0.666667
14991	0.666667
14992	0.666667
14993	0.666667
14994	0.666667
14995	0.666667
14996	0.666667
14997	0.666667
14998	0.666667
14999	0.666667
15000	0.666667
15001	0.666667
15002	0.666667
15003	0.666667
15004	0.666667
15005	0.666667
15006	0.666667
15007	0.666667
15008	0.666667
15009	0.666667
15010	0.666667
15011	0.666667
15012	0.666667
15013	0.666667
15014	0.666667
15015	0.666667
15016	0.666667
15017	0.666667
15018	0.666667
15019	0.666667
15020	0.666667
15021	0.666667
15022	0.666667
15023	0.666667
15024	0.666667
15025	0.666667
15026	0.666667
15027	0.666667
15028	0.666667
15029	0.666667
15030	0.666667
15031	0.666667
15032	0.666667
15033	0.666667
15034	0.666667
15035	0.666667
15036	0.633333
15037	0.633333
15038	0.633333
15039	0.633333
15040	0.633333
15041	0.633333
15042	0.633333
15043	0.633333
15044	0.633333
15045	0.633333
15046	0.633333
15047	0.633333
15048	0.666667
15049	0.666667
15050	0.666667
15051	0.666667
15052	0.666667
15053	0.666667
15054	0.666667
15055	0.666667
15056	0.666667
15057	0.666667
15058	0.666667
15059	0.666667
15060	0.666667
15061	0.666667
15062	0.666667
15063	0.666667
15064	0.666667
15065	0.666667
15066	0.666667
15067	0.666667
15068	0.666667
15069	0.666667
15070	0.666667
15071	0.666667
15072	0.666667
15073	0.666667
15074	0.666667
15075	0.666667
15076	0.666667
15077	0.666667
15078	0.666667
15079	0.666667
15080	0.666667
15081	0.666667
15082	0.666667
15083	0.666667
15084	0.666667
15085	0.666667
15086	0.666667
15087	0.666667
15088	0.666667
15089	0.666667
15090	0.666667
15091	0.666667
15092	0.666667
15093	0.666667
15094	0.666667
15095	0.666667
15096	0.666667
15097	0.666667
15098	0.666667
15099	0.666667
15100	0.666667
15101	0.666667
15102	0.666667
15103	0.666667
15104	0.666667
15105	0.666667
15106	0.666667
15107	0.666667
15108	0.666667
15109	0.666667
15110	0.666667
15111	0.666667
15112	0.666667
15113	0.666667
15114	0.666667
15115	0.666667
15116	0.666667
15117	0.666667
15118	0.633333
15119	0.633333
15120	0.633333
15121	0.633333
15122	0.633333
15123	0.633333
15124	0.633333
15125	0.633333
15126	0.633333
15127	0.633333
15128	0.633333
15129	0.633333
15130	0.633333
15131	0.633333
15132	0.633333
15133	0.633333
15134	0.633333
15135	0.633333
15136	0.633333
15137	0.633333
15138	0.633333
15139	0.633333
15140	0.633333
15141	0.633333
15142	0.633333
15143	0.633333
15144	0.633333
15145	0.633333
15146	0.633333
15147	0.633333
15148	0.633333
15149	0.633333
15150	0.633333
15151	0.633333
15152	0.633333
15153	0.633333
15154	0.633333
15155	0.633333
15156	0.633333
15157	0.633333
15158	0.633333
15159	0.633333
15160	0.633333
15161	0.633333
15162	0.633333
15163	0.633333
15164	0.633333
15165	0.633333
15166	0.633333
15167	0.633333
15168	0.633333
15169	0.633333
15170	0.633333
15171	0.633333
15172	0.633333
15173	0.633333
15174	0.633333
15175	0.633333
15176	0.633333
15177	0.633333
15178	0.633333
15179	0.633333
15180	0.633333
15181	0.633333
15182	0.633333
15183	0.633333
15184	0.633333
15185	0.633333
15186	0.633333
15187	0.633333
15188	0.633333
15189	0.633333
15190	0.633333
15191	0.633333
15192	0.633333
15193	0.633333
15194	0.633333
15195	0.633333
15196	0.633333
15197	0.633333
15198	0.633333
15199	0.633333
15200	0.633333
15201	0.633333
15202	0.633333
15203	0.633333
15204	0.633333
15205	0.633333
15206	0.633333
15207	0.633333
15208	0.633333
15209	0.633333
15210	0.633333
15211	0.633333
15212	0.633333
15213	0.633333
15214	0.633333
15215	0.633333
15216	0.633333
15217	0.633333
15218	0.633333
15219	0.633333
15220	0.633333
15221	0.633333
15222	0.633333
15223	0.633333
15224	0.633333
15225	0.633333
15226	0.633333
15227	0.633333
15228	0.633333
15229	0.633333
15230	0.633333
15231	0.633333
15232	0.633333
15233	0.633333
15234	0.633333
15235	0.633333
15236	0.633333
15237	0.633333
15238	0.633333
15239	0.633333
15240	0.633333
15241	0.666667
15242	0.666667
15243	0.666667
15244	0.666667
15245	0.666667
15246	0.666667
15247	0.666667
15248	0.666667
15249	0.666667
15250	0.666667
15251	0.666667
15252	0.666667
15253	0.666667
15254	0.666667
15255	0.666667
15256	0.666667
15257	0.666667
15258	0.666667
15259	0.666667
15260	0.666667
15261	0.666667
15262	0.666667
15263	0.666667
15264	0.666667
15265	0.666667
15266	0.666667
15267	0.666667
15268	0.666667
15269	0.666667
15270	0.666667
15271	0.666667
15272	0.666667
15273	0.666667
15274	0.666667
15275	0.666667
15276	0.666667
15277	0.666667
15278	0.666667
15279	0.666667
15280	0.666667
15281	0.666667
15282	0.666667
15283	0.666667
15284	0.666667
15285	0.666667
15286	0.666667
15287	0.666667
15288	0.666667
15289	0.666667
15290	0.666667
15291	0.666667
15292	0.666667
15293	0.666667
15294	0.666667
15295	0.666667
15296	0.666667
15297	0.666667
15298	0.666667
15299	0.666667
15300	0.666667
15301	0.666667
15302	0.666667
15303	0.666667
15304	0.666667
15305	0.666667
15306	0.666667
15307	0.666667
15308	0.666667
15309	0.666667
